1022569,113.9981633333,22.6052083333,139.67000,
1022671,113.9981633333,22.6052083333,139.72000,
1022773,113.9981633333,22.6052083333,139.67999,
1022875,113.9981633333,22.6052083333,139.70000,
1022977,113.9981633333,22.6052083333,139.70000,
1023079,113.9981633333,22.6052083333,139.72000,
1023181,113.9981633333,22.6052083333,139.78000,
1023283,113.9981633333,22.6052083333,139.78000,
1023385,113.9981633333,22.6052083333,139.80000,
1023487,113.9981633333,22.6052083333,139.81000,
1023589,113.9981633333,22.6052083333,139.81000,
1023691,113.9981633333,22.6052083333,139.83000,
1023793,113.9981633333,22.6052083333,139.84000,
1023895,113.9981633333,22.6052083333,139.84000,
1023997,113.9981633333,22.6052083333,139.88000,
1024099,113.9981633333,22.6052083333,139.89999,
1024201,113.9981633333,22.6052083333,139.87000,
1024303,113.9981633333,22.6052083333,139.89000,
1024405,113.9981633333,22.6052083333,139.89000,
1024507,113.9981633333,22.6052083333,139.85001,
1024609,113.9981633333,22.6052083333,139.85001,
1024711,113.9981633333,22.6052083333,139.87000,
1024813,113.9981633333,22.6052083333,139.87000,
1024915,113.9981633333,22.6052083333,139.81000,
1025017,113.9981633333,22.6052083333,139.83000,
1025119,113.9981633333,22.6052083333,139.83000,
1025221,113.9981633333,22.6052083333,139.85001,
1025323,113.9981633333,22.6052083333,139.85001,
1025425,113.9981633333,22.6052083333,139.86000,
1025527,113.9981633333,22.6052083333,139.88000,
1025629,113.9981933333,22.6052031667,139.88000,
1025731,113.9981933333,22.6052031667,139.88000,
1025833,113.9981933333,22.6052031667,139.85001,
1025935,113.9981933333,22.6052031667,139.85001,
1026037,113.9981933333,22.6052031667,139.84000,
1026139,113.9981933333,22.6052031667,139.83000,
1026241,113.9981933333,22.6052031667,139.82001,
1026343,113.9981933333,22.6052031667,139.83000,
1026445,113.9981933333,22.6052031667,139.83000,
1026547,113.9981800000,22.6052000000,139.82001,
1026649,113.9981800000,22.6052000000,139.84000,
1026751,113.9981800000,22.6052000000,139.86000,
1026853,113.9981800000,22.6052000000,139.84000,
1026955,113.9981800000,22.6052000000,139.84000,
1027057,113.9981800000,22.6052000000,139.84000,
1027159,113.9981800000,22.6052000000,139.89999,
1027261,113.9981800000,22.6052000000,139.89999,
1027363,113.9981800000,22.6052000000,139.89000,
1027465,113.9981800000,22.6052000000,139.84000,
1027567,113.9981683333,22.6051983333,139.78999,
1027669,113.9981683333,22.6051983333,139.75999,
1027771,113.9981683333,22.6051983333,139.75999,
1027873,113.9981683333,22.6051983333,139.75000,
1027975,113.9981683333,22.6051983333,139.72000,
1028077,113.9981683333,22.6051983333,139.72000,
1028179,113.9981683333,22.6051983333,139.71001,
1028281,113.9981683333,22.6051983333,139.73000,
1028383,113.9981683333,22.6051983333,139.75999,
1028485,113.9981683333,22.6051983333,139.80000,
1028587,113.9981566667,22.6051983333,139.78000,
1028689,113.9981566667,22.6051983333,139.85001,
1028791,113.9981566667,22.6051983333,139.86000,
1028893,113.9981566667,22.6051983333,139.91000,
1028995,113.9981566667,22.6051983333,139.89999,
1029097,113.9981566667,22.6051983333,139.89999,
1029199,113.9981566667,22.6051983333,139.87000,
1029301,113.9981566667,22.6051983333,139.89999,
1029403,113.9981566667,22.6051983333,139.94000,
1029505,113.9981566667,22.6051983333,139.99001,
1029607,113.9981350000,22.6051983333,140.06000,
1029709,113.9981350000,22.6051983333,140.10001,
1029811,113.9981350000,22.6051983333,140.17999,
1029913,113.9981350000,22.6051983333,140.22000,
1030015,113.9981350000,22.6051983333,140.25999,
1030117,113.9981350000,22.6051983333,140.33000,
1030219,113.9981350000,22.6051983333,140.42000,
1030321,113.9981350000,22.6051983333,140.47000,
1030423,113.9981350000,22.6051983333,140.53000,
1030525,113.9981350000,22.6051983333,140.57001,
1030627,113.9981200000,22.6051900000,140.60001,
1030729,113.9981200000,22.6051900000,140.62000,
1030831,113.9981200000,22.6051900000,140.62000,
1030933,113.9981200000,22.6051900000,140.64999,
1031035,113.9981200000,22.6051900000,140.63000,
1031137,113.9981200000,22.6051900000,140.60001,
1031239,113.9981200000,22.6051900000,140.62000,
1031341,113.9981200000,22.6051900000,140.67000,
1031443,113.9981200000,22.6051900000,140.69000,
1031545,113.9981083333,22.6051783333,140.74001,
1031647,113.9981083333,22.6051783333,140.78999,
1031749,113.9981083333,22.6051783333,140.88000,
1031851,113.9981083333,22.6051783333,140.91000,
1031953,113.9981083333,22.6051783333,140.92000,
1032055,113.9981083333,22.6051783333,140.92000,
1032157,113.9981083333,22.6051783333,140.89999,
1032259,113.9981083333,22.6051783333,140.85001,
1032361,113.9981083333,22.6051783333,140.77000,
1032463,113.9981083333,22.6051783333,140.70000,
1032565,113.9981033333,22.6051615000,140.66000,
1032667,113.9981033333,22.6051615000,140.59000,
1032769,113.9981033333,22.6051615000,140.53999,
1032871,113.9981033333,22.6051615000,140.50999,
1032973,113.9981033333,22.6051615000,140.50000,
1033075,113.9981033333,22.6051615000,140.41000,
1033177,113.9981033333,22.6051615000,140.39999,
1033279,113.9981033333,22.6051615000,140.36000,
1033381,113.9981033333,22.6051615000,140.30000,
1033483,113.9981033333,22.6051615000,140.25000,
1033585,113.9980916667,22.6051400000,140.22000,
1033687,113.9980916667,22.6051400000,140.20000,
1033789,113.9980916667,22.6051400000,140.20000,
1033891,113.9980916667,22.6051400000,140.21001,
1033993,113.9980916667,22.6051400000,140.21001,
1034095,113.9980916667,22.6051400000,140.22000,
1034197,113.9980916667,22.6051400000,140.19000,
1034299,113.9980916667,22.6051400000,140.20000,
1034401,113.9980916667,22.6051400000,140.19000,
1034503,113.9980916667,22.6051400000,140.19000,
1034605,113.9980750000,22.6051216667,140.17000,
1034707,113.9980750000,22.6051216667,140.14000,
1034809,113.9980750000,22.6051216667,140.16000,
1034911,113.9980750000,22.6051216667,140.14999,
1035013,113.9980750000,22.6051216667,140.17000,
1035115,113.9980750000,22.6051216667,140.19000,
1035217,113.9980750000,22.6051216667,140.20000,
1035319,113.9980750000,22.6051216667,140.20000,
1035421,113.9980750000,22.6051216667,140.22000,
1035523,113.9980750000,22.6051216667,140.20000,
1035625,113.9980500000,22.6051083333,140.17999,
1035727,113.9980500000,22.6051083333,140.20000,
1035829,113.9980500000,22.6051083333,140.20000,
1035931,113.9980500000,22.6051083333,140.17000,
1036033,113.9980500000,22.6051083333,140.14999,
1036135,113.9980500000,22.6051083333,140.17000,
1036237,113.9980500000,22.6051083333,140.14999,
1036339,113.9980500000,22.6051083333,140.17999,
1036441,113.9980500000,22.6051083333,140.13000,
1036543,113.9980216667,22.6050981667,140.08000,
1036645,113.9980216667,22.6050981667,140.08000,
1036747,113.9980216667,22.6050981667,140.07001,
1036849,113.9980216667,22.6050981667,140.00999,
1036951,113.9980216667,22.6050981667,140.03000,
1037053,113.9980216667,22.6050981667,139.98000,
1037155,113.9980216667,22.6050981667,139.94000,
1037257,113.9980216667,22.6050981667,139.92000,
1037359,113.9980216667,22.6050981667,139.89999,
1037461,113.9980216667,22.6050981667,139.89000,
1037563,113.9979883333,22.6050916667,139.85001,
1037665,113.9979883333,22.6050916667,139.83000,
1037767,113.9979883333,22.6050916667,139.75999,
1037869,113.9979883333,22.6050916667,139.72000,
1037971,113.9979883333,22.6050916667,139.73000,
1038073,113.9979883333,22.6050916667,139.74001,
1038175,113.9979883333,22.6050916667,139.75000,
1038277,113.9979883333,22.6050916667,139.75000,
1038379,113.9979883333,22.6050916667,139.78999,
1038481,113.9979883333,22.6050916667,139.78999,
1038583,113.9979633333,22.6050816667,139.81000,
1038685,113.9979633333,22.6050816667,139.82001,
1038787,113.9979633333,22.6050816667,139.88000,
1038889,113.9979633333,22.6050816667,139.92000,
1038991,113.9979633333,22.6050816667,139.97000,
1039093,113.9979633333,22.6050816667,140.05000,
1039195,113.9979633333,22.6050816667,140.05000,
1039297,113.9979633333,22.6050816667,140.05000,
1039399,113.9979633333,22.6050816667,140.06000,
1039501,113.9979633333,22.6050816667,140.11000,
1039603,113.9979433333,22.6050700000,140.11000,
1039705,113.9979433333,22.6050700000,140.11000,
1039807,113.9979433333,22.6050700000,140.11000,
1039909,113.9979433333,22.6050700000,140.17999,
1040011,113.9979433333,22.6050700000,140.20000,
1040113,113.9979433333,22.6050700000,140.27000,
1040215,113.9979433333,22.6050700000,140.27000,
1040317,113.9979433333,22.6050700000,140.38000,
1040419,113.9979433333,22.6050700000,140.44000,
1040521,113.9979433333,22.6050700000,140.47000,
1040623,113.9979316667,22.6050565000,140.50000,
1040725,113.9979316667,22.6050565000,140.49001,
1040827,113.9979316667,22.6050565000,140.52000,
1040929,113.9979316667,22.6050565000,140.53000,
1041031,113.9979316667,22.6050565000,140.60001,
1041133,113.9979316667,22.6050565000,140.63000,
1041235,113.9979316667,22.6050565000,140.66000,
1041337,113.9979316667,22.6050565000,140.62000,
1041439,113.9979316667,22.6050565000,140.62000,
1041541,113.9979350000,22.6050350000,140.57001,
1041643,113.9979350000,22.6050350000,140.53999,
1041745,113.9979350000,22.6050350000,140.53999,
1041847,113.9979350000,22.6050350000,140.52000,
1041949,113.9979350000,22.6050350000,140.50000,
1042051,113.9979350000,22.6050350000,140.46001,
1042153,113.9979350000,22.6050350000,140.42000,
1042255,113.9979350000,22.6050350000,140.39999,
1042357,113.9979350000,22.6050350000,140.39000,
1042459,113.9979350000,22.6050350000,140.37000,
1042561,113.9979433333,22.6050100000,140.32001,
1042663,113.9979433333,22.6050100000,140.28000,
1042765,113.9979433333,22.6050100000,140.27000,
1042867,113.9979433333,22.6050100000,140.21001,
1042969,113.9979433333,22.6050100000,140.23000,
1043071,113.9979433333,22.6050100000,140.22000,
1043173,113.9979433333,22.6050100000,140.17999,
1043275,113.9979433333,22.6050100000,140.17999,
1043377,113.9979433333,22.6050100000,140.16000,
1043479,113.9979433333,22.6050100000,140.14000,
1043581,113.9979433333,22.6049850000,140.11000,
1043683,113.9979433333,22.6049850000,140.06000,
1043785,113.9979433333,22.6049850000,140.03999,
1043887,113.9979433333,22.6049850000,140.06000,
1043989,113.9979433333,22.6049850000,140.07001,
1044091,113.9979433333,22.6049850000,140.05000,
1044193,113.9979433333,22.6049850000,140.00000,
1044295,113.9979433333,22.6049850000,140.00999,
1044397,113.9979433333,22.6049850000,140.05000,
1044499,113.9979433333,22.6049850000,140.03999,
1044601,113.9979350000,22.6049600000,140.06000,
1044703,113.9979350000,22.6049600000,140.12000,
1044805,113.9979350000,22.6049600000,140.16000,
1044907,113.9979350000,22.6049600000,140.17999,
1045009,113.9979350000,22.6049600000,140.19000,
1045111,113.9979350000,22.6049600000,140.17999,
1045213,113.9979350000,22.6049600000,140.17000,
1045315,113.9979350000,22.6049600000,140.14999,
1045417,113.9979350000,22.6049600000,140.17000,
1045519,113.9979350000,22.6049600000,140.19000,
1045621,113.9979133333,22.6049450000,140.17000,
1045723,113.9979133333,22.6049450000,140.21001,
1045825,113.9979133333,22.6049450000,140.21001,
1045927,113.9979133333,22.6049450000,140.20000,
1046029,113.9979133333,22.6049450000,140.19000,
1046131,113.9979133333,22.6049450000,140.19000,
1046233,113.9979133333,22.6049450000,140.17999,
1046335,113.9979133333,22.6049450000,140.16000,
1046437,113.9979133333,22.6049450000,140.14999,
1046539,113.9978883333,22.6049331667,140.14000,
1046641,113.9978883333,22.6049331667,140.13000,
1046743,113.9978883333,22.6049331667,140.11000,
1046845,113.9978883333,22.6049331667,140.10001,
1046947,113.9978883333,22.6049331667,140.11000,
1047049,113.9978883333,22.6049331667,140.09000,
1047151,113.9978883333,22.6049331667,140.13000,
1047253,113.9978883333,22.6049331667,140.10001,
1047355,113.9978883333,22.6049331667,140.13000,
1047457,113.9978883333,22.6049331667,140.16000,
1047559,113.9978650000,22.6049200000,140.22000,
1047661,113.9978650000,22.6049200000,140.22000,
1047763,113.9978650000,22.6049200000,140.25999,
1047865,113.9978650000,22.6049200000,140.28000,
1047967,113.9978650000,22.6049200000,140.32001,
1048069,113.9978650000,22.6049200000,140.33000,
1048171,113.9978650000,22.6049200000,140.35001,
1048273,113.9978650000,22.6049200000,140.37000,
1048375,113.9978650000,22.6049200000,140.39000,
1048477,113.9978650000,22.6049200000,140.39000,
1048579,113.9978500000,22.6049031667,140.42000,
1048681,113.9978500000,22.6049031667,140.41000,
1048783,113.9978500000,22.6049031667,140.44000,
1048885,113.9978500000,22.6049031667,140.42000,
1048987,113.9978500000,22.6049031667,140.46001,
1049089,113.9978500000,22.6049031667,140.47000,
1049191,113.9978500000,22.6049031667,140.49001,
1049293,113.9978500000,22.6049031667,140.45000,
1049395,113.9978500000,22.6049031667,140.47000,
1049497,113.9978500000,22.6049031667,140.44000,
1049599,113.9978466667,22.6048783333,140.44000,
1049701,113.9978466667,22.6048783333,140.46001,
1049803,113.9978466667,22.6048783333,140.46001,
1049905,113.9978466667,22.6048783333,140.50000,
1050007,113.9978466667,22.6048783333,140.50000,
1050109,113.9978466667,22.6048783333,140.53000,
1050211,113.9978466667,22.6048783333,140.56000,
